,0
13123,http://swc2019.dice-research.org/task/dataset/s-13124
13124,http://swc2019.dice-research.org/task/dataset/s-13125
13125,http://swc2019.dice-research.org/task/dataset/s-13126
13126,http://swc2019.dice-research.org/task/dataset/s-13127
13127,http://swc2019.dice-research.org/task/dataset/s-13128
13128,http://swc2019.dice-research.org/task/dataset/s-13129
13129,http://swc2019.dice-research.org/task/dataset/s-13130
13130,http://swc2019.dice-research.org/task/dataset/s-13131
13131,http://swc2019.dice-research.org/task/dataset/s-13132
13132,http://swc2019.dice-research.org/task/dataset/s-13133
13133,http://swc2019.dice-research.org/task/dataset/s-13134
13134,http://swc2019.dice-research.org/task/dataset/s-13135
13135,http://swc2019.dice-research.org/task/dataset/s-13136
13136,http://swc2019.dice-research.org/task/dataset/s-13137
13137,http://swc2019.dice-research.org/task/dataset/s-13138
13138,http://swc2019.dice-research.org/task/dataset/s-13139
13139,http://swc2019.dice-research.org/task/dataset/s-13140
13140,http://swc2019.dice-research.org/task/dataset/s-13141
13141,http://swc2019.dice-research.org/task/dataset/s-13142
13142,http://swc2019.dice-research.org/task/dataset/s-13143
13143,http://swc2019.dice-research.org/task/dataset/s-13144
13144,http://swc2019.dice-research.org/task/dataset/s-13145
13145,http://swc2019.dice-research.org/task/dataset/s-13146
13146,http://swc2019.dice-research.org/task/dataset/s-13147
13147,http://swc2019.dice-research.org/task/dataset/s-13148
13148,http://swc2019.dice-research.org/task/dataset/s-13149
13149,http://swc2019.dice-research.org/task/dataset/s-13150
13150,http://swc2019.dice-research.org/task/dataset/s-13151
13151,http://swc2019.dice-research.org/task/dataset/s-13152
13152,http://swc2019.dice-research.org/task/dataset/s-13153
13153,http://swc2019.dice-research.org/task/dataset/s-13154
13154,http://swc2019.dice-research.org/task/dataset/s-13155
13155,http://swc2019.dice-research.org/task/dataset/s-13156
13156,http://swc2019.dice-research.org/task/dataset/s-13157
13157,http://swc2019.dice-research.org/task/dataset/s-13158
13158,http://swc2019.dice-research.org/task/dataset/s-13159
13159,http://swc2019.dice-research.org/task/dataset/s-13160
13160,http://swc2019.dice-research.org/task/dataset/s-13161
13161,http://swc2019.dice-research.org/task/dataset/s-13162
13162,http://swc2019.dice-research.org/task/dataset/s-13163
13163,http://swc2019.dice-research.org/task/dataset/s-13164
13164,http://swc2019.dice-research.org/task/dataset/s-13165
13165,http://swc2019.dice-research.org/task/dataset/s-13166
13166,http://swc2019.dice-research.org/task/dataset/s-13167
13167,http://swc2019.dice-research.org/task/dataset/s-13168
13168,http://swc2019.dice-research.org/task/dataset/s-13169
13169,http://swc2019.dice-research.org/task/dataset/s-13170
13170,http://swc2019.dice-research.org/task/dataset/s-13171
13171,http://swc2019.dice-research.org/task/dataset/s-13172
13172,http://swc2019.dice-research.org/task/dataset/s-13173
13173,http://swc2019.dice-research.org/task/dataset/s-13174
13174,http://swc2019.dice-research.org/task/dataset/s-13175
13175,http://swc2019.dice-research.org/task/dataset/s-13176
13176,http://swc2019.dice-research.org/task/dataset/s-13177
13177,http://swc2019.dice-research.org/task/dataset/s-13178
13178,http://swc2019.dice-research.org/task/dataset/s-13179
13179,http://swc2019.dice-research.org/task/dataset/s-13180
13180,http://swc2019.dice-research.org/task/dataset/s-13181
13181,http://swc2019.dice-research.org/task/dataset/s-13182
13182,http://swc2019.dice-research.org/task/dataset/s-13183
13183,http://swc2019.dice-research.org/task/dataset/s-13184
13184,http://swc2019.dice-research.org/task/dataset/s-13185
13185,http://swc2019.dice-research.org/task/dataset/s-13186
13186,http://swc2019.dice-research.org/task/dataset/s-13187
13187,http://swc2019.dice-research.org/task/dataset/s-13188
13188,http://swc2019.dice-research.org/task/dataset/s-13189
13189,http://swc2019.dice-research.org/task/dataset/s-13190
13190,http://swc2019.dice-research.org/task/dataset/s-13191
13191,http://swc2019.dice-research.org/task/dataset/s-13192
13192,http://swc2019.dice-research.org/task/dataset/s-13193
13193,http://swc2019.dice-research.org/task/dataset/s-13194
13194,http://swc2019.dice-research.org/task/dataset/s-13195
13195,http://swc2019.dice-research.org/task/dataset/s-13196
13196,http://swc2019.dice-research.org/task/dataset/s-13197
13197,http://swc2019.dice-research.org/task/dataset/s-13198
13198,http://swc2019.dice-research.org/task/dataset/s-13199
13199,http://swc2019.dice-research.org/task/dataset/s-13200
13200,http://swc2019.dice-research.org/task/dataset/s-13201
13201,http://swc2019.dice-research.org/task/dataset/s-13202
13202,http://swc2019.dice-research.org/task/dataset/s-13203
13203,http://swc2019.dice-research.org/task/dataset/s-13204
13204,http://swc2019.dice-research.org/task/dataset/s-13205
13205,http://swc2019.dice-research.org/task/dataset/s-13206
13206,http://swc2019.dice-research.org/task/dataset/s-13207
13207,http://swc2019.dice-research.org/task/dataset/s-13208
13208,http://swc2019.dice-research.org/task/dataset/s-13209
13209,http://swc2019.dice-research.org/task/dataset/s-13210
13210,http://swc2019.dice-research.org/task/dataset/s-13211
13211,http://swc2019.dice-research.org/task/dataset/s-13212
13212,http://swc2019.dice-research.org/task/dataset/s-13213
13213,http://swc2019.dice-research.org/task/dataset/s-13214
13214,http://swc2019.dice-research.org/task/dataset/s-13215
13215,http://swc2019.dice-research.org/task/dataset/s-13216
13216,http://swc2019.dice-research.org/task/dataset/s-13217
13217,http://swc2019.dice-research.org/task/dataset/s-13218
13218,http://swc2019.dice-research.org/task/dataset/s-13219
13219,http://swc2019.dice-research.org/task/dataset/s-13220
13220,http://swc2019.dice-research.org/task/dataset/s-13221
13221,http://swc2019.dice-research.org/task/dataset/s-13222
13222,http://swc2019.dice-research.org/task/dataset/s-13223
13223,http://swc2019.dice-research.org/task/dataset/s-13224
13224,http://swc2019.dice-research.org/task/dataset/s-13225
13225,http://swc2019.dice-research.org/task/dataset/s-13226
13226,http://swc2019.dice-research.org/task/dataset/s-13227
13227,http://swc2019.dice-research.org/task/dataset/s-13228
13228,http://swc2019.dice-research.org/task/dataset/s-13229
13229,http://swc2019.dice-research.org/task/dataset/s-13230
13230,http://swc2019.dice-research.org/task/dataset/s-13231
13231,http://swc2019.dice-research.org/task/dataset/s-13232
13232,http://swc2019.dice-research.org/task/dataset/s-13233
13233,http://swc2019.dice-research.org/task/dataset/s-13234
13234,http://swc2019.dice-research.org/task/dataset/s-13235
13235,http://swc2019.dice-research.org/task/dataset/s-13236
13236,http://swc2019.dice-research.org/task/dataset/s-13237
13237,http://swc2019.dice-research.org/task/dataset/s-13238
13238,http://swc2019.dice-research.org/task/dataset/s-13239
13239,http://swc2019.dice-research.org/task/dataset/s-13240
13240,http://swc2019.dice-research.org/task/dataset/s-13241
13241,http://swc2019.dice-research.org/task/dataset/s-13242
13242,http://swc2019.dice-research.org/task/dataset/s-13243
13243,http://swc2019.dice-research.org/task/dataset/s-13244
13244,http://swc2019.dice-research.org/task/dataset/s-13245
13245,http://swc2019.dice-research.org/task/dataset/s-13246
13246,http://swc2019.dice-research.org/task/dataset/s-13247
13247,http://swc2019.dice-research.org/task/dataset/s-13248
13248,http://swc2019.dice-research.org/task/dataset/s-13249
13249,http://swc2019.dice-research.org/task/dataset/s-13250
13250,http://swc2019.dice-research.org/task/dataset/s-13251
13251,http://swc2019.dice-research.org/task/dataset/s-13252
13252,http://swc2019.dice-research.org/task/dataset/s-13253
13253,http://swc2019.dice-research.org/task/dataset/s-13254
13254,http://swc2019.dice-research.org/task/dataset/s-13255
13255,http://swc2019.dice-research.org/task/dataset/s-13256
13256,http://swc2019.dice-research.org/task/dataset/s-13257
13257,http://swc2019.dice-research.org/task/dataset/s-13258
13258,http://swc2019.dice-research.org/task/dataset/s-13259
13259,http://swc2019.dice-research.org/task/dataset/s-13260
13260,http://swc2019.dice-research.org/task/dataset/s-13261
13261,http://swc2019.dice-research.org/task/dataset/s-13262
13262,http://swc2019.dice-research.org/task/dataset/s-13263
13263,http://swc2019.dice-research.org/task/dataset/s-13264
13264,http://swc2019.dice-research.org/task/dataset/s-13265
13265,http://swc2019.dice-research.org/task/dataset/s-13266
13266,http://swc2019.dice-research.org/task/dataset/s-13267
13267,http://swc2019.dice-research.org/task/dataset/s-13268
13268,http://swc2019.dice-research.org/task/dataset/s-13269
13269,http://swc2019.dice-research.org/task/dataset/s-13270
13270,http://swc2019.dice-research.org/task/dataset/s-13271
13271,http://swc2019.dice-research.org/task/dataset/s-13272
13272,http://swc2019.dice-research.org/task/dataset/s-13273
13273,http://swc2019.dice-research.org/task/dataset/s-13274
13274,http://swc2019.dice-research.org/task/dataset/s-13275
13275,http://swc2019.dice-research.org/task/dataset/s-13276
13276,http://swc2019.dice-research.org/task/dataset/s-13277
13277,http://swc2019.dice-research.org/task/dataset/s-13278
13278,http://swc2019.dice-research.org/task/dataset/s-13279
13279,http://swc2019.dice-research.org/task/dataset/s-13280
13280,http://swc2019.dice-research.org/task/dataset/s-13281
13281,http://swc2019.dice-research.org/task/dataset/s-13282
13282,http://swc2019.dice-research.org/task/dataset/s-13283
13283,http://swc2019.dice-research.org/task/dataset/s-13284
13284,http://swc2019.dice-research.org/task/dataset/s-13285
13285,http://swc2019.dice-research.org/task/dataset/s-13286
13286,http://swc2019.dice-research.org/task/dataset/s-13287
13287,http://swc2019.dice-research.org/task/dataset/s-13288
13288,http://swc2019.dice-research.org/task/dataset/s-13289
13289,http://swc2019.dice-research.org/task/dataset/s-13290
13290,http://swc2019.dice-research.org/task/dataset/s-13291
13291,http://swc2019.dice-research.org/task/dataset/s-13292
13292,http://swc2019.dice-research.org/task/dataset/s-13293
13293,http://swc2019.dice-research.org/task/dataset/s-13294
13294,http://swc2019.dice-research.org/task/dataset/s-13295
13295,http://swc2019.dice-research.org/task/dataset/s-13296
13296,http://swc2019.dice-research.org/task/dataset/s-13297
13297,http://swc2019.dice-research.org/task/dataset/s-13298
13298,http://swc2019.dice-research.org/task/dataset/s-13299
13299,http://swc2019.dice-research.org/task/dataset/s-13300
13300,http://swc2019.dice-research.org/task/dataset/s-13301
13301,http://swc2019.dice-research.org/task/dataset/s-13302
13302,http://swc2019.dice-research.org/task/dataset/s-13303
13303,http://swc2019.dice-research.org/task/dataset/s-13304
13304,http://swc2019.dice-research.org/task/dataset/s-13305
13305,http://swc2019.dice-research.org/task/dataset/s-13306
13306,http://swc2019.dice-research.org/task/dataset/s-13307
13307,http://swc2019.dice-research.org/task/dataset/s-13308
13308,http://swc2019.dice-research.org/task/dataset/s-13309
13309,http://swc2019.dice-research.org/task/dataset/s-13310
13310,http://swc2019.dice-research.org/task/dataset/s-13311
13311,http://swc2019.dice-research.org/task/dataset/s-13312
13312,http://swc2019.dice-research.org/task/dataset/s-13313
13313,http://swc2019.dice-research.org/task/dataset/s-13314
13314,http://swc2019.dice-research.org/task/dataset/s-13315
13315,http://swc2019.dice-research.org/task/dataset/s-13316
13316,http://swc2019.dice-research.org/task/dataset/s-13317
13317,http://swc2019.dice-research.org/task/dataset/s-13318
13318,http://swc2019.dice-research.org/task/dataset/s-13319
13319,http://swc2019.dice-research.org/task/dataset/s-13320
13320,http://swc2019.dice-research.org/task/dataset/s-13321
13321,http://swc2019.dice-research.org/task/dataset/s-13322
13322,http://swc2019.dice-research.org/task/dataset/s-13323
13323,http://swc2019.dice-research.org/task/dataset/s-13324
13324,http://swc2019.dice-research.org/task/dataset/s-13325
13325,http://swc2019.dice-research.org/task/dataset/s-13326
13326,http://swc2019.dice-research.org/task/dataset/s-13327
13327,http://swc2019.dice-research.org/task/dataset/s-13328
13328,http://swc2019.dice-research.org/task/dataset/s-13329
13329,http://swc2019.dice-research.org/task/dataset/s-13330
13330,http://swc2019.dice-research.org/task/dataset/s-13331
13331,http://swc2019.dice-research.org/task/dataset/s-13332
13332,http://swc2019.dice-research.org/task/dataset/s-13333
13333,http://swc2019.dice-research.org/task/dataset/s-13334
13334,http://swc2019.dice-research.org/task/dataset/s-13335
13335,http://swc2019.dice-research.org/task/dataset/s-13336
13336,http://swc2019.dice-research.org/task/dataset/s-13337
13337,http://swc2019.dice-research.org/task/dataset/s-13338
13338,http://swc2019.dice-research.org/task/dataset/s-13339
13339,http://swc2019.dice-research.org/task/dataset/s-13340
13340,http://swc2019.dice-research.org/task/dataset/s-13341
13341,http://swc2019.dice-research.org/task/dataset/s-13342
13342,http://swc2019.dice-research.org/task/dataset/s-13343
13343,http://swc2019.dice-research.org/task/dataset/s-13344
13344,http://swc2019.dice-research.org/task/dataset/s-13345
13345,http://swc2019.dice-research.org/task/dataset/s-13346
13346,http://swc2019.dice-research.org/task/dataset/s-13347
13347,http://swc2019.dice-research.org/task/dataset/s-13348
13348,http://swc2019.dice-research.org/task/dataset/s-13349
13349,http://swc2019.dice-research.org/task/dataset/s-13350
13350,http://swc2019.dice-research.org/task/dataset/s-13351
13351,http://swc2019.dice-research.org/task/dataset/s-13352
13352,http://swc2019.dice-research.org/task/dataset/s-13353
13353,http://swc2019.dice-research.org/task/dataset/s-13354
13354,http://swc2019.dice-research.org/task/dataset/s-13355
13355,http://swc2019.dice-research.org/task/dataset/s-13356
13356,http://swc2019.dice-research.org/task/dataset/s-13357
13357,http://swc2019.dice-research.org/task/dataset/s-13358
13358,http://swc2019.dice-research.org/task/dataset/s-13359
13359,http://swc2019.dice-research.org/task/dataset/s-13360
13360,http://swc2019.dice-research.org/task/dataset/s-13361
13361,http://swc2019.dice-research.org/task/dataset/s-13362
13362,http://swc2019.dice-research.org/task/dataset/s-13363
13363,http://swc2019.dice-research.org/task/dataset/s-13364
13364,http://swc2019.dice-research.org/task/dataset/s-13365
13365,http://swc2019.dice-research.org/task/dataset/s-13366
13366,http://swc2019.dice-research.org/task/dataset/s-13367
13367,http://swc2019.dice-research.org/task/dataset/s-13368
13368,http://swc2019.dice-research.org/task/dataset/s-13369
13369,http://swc2019.dice-research.org/task/dataset/s-13370
13370,http://swc2019.dice-research.org/task/dataset/s-13371
13371,http://swc2019.dice-research.org/task/dataset/s-13372
13372,http://swc2019.dice-research.org/task/dataset/s-13373
13373,http://swc2019.dice-research.org/task/dataset/s-13374
