,predicate,subject,object,score
15639,8556,11992,337,1.0
15640,1687,11992,285,1.0
15641,2702,11992,260,1.0
15642,8327,11992,79,1.0
15643,11310,11992,150,1.0
15644,2059,11992,400,1.0
15645,1892,11992,1021,1.0
15646,5000,11992,236,1.0
15647,5967,11992,558,1.0
15648,3012,11992,375,1.0
15649,11510,11992,9,1.0
15650,1976,11992,500,1.0
15651,1825,11992,684,1.0
15652,9528,11992,747,1.0
15653,11295,11992,464,1.0
15654,6267,11992,136,1.0
15655,9511,11992,260,1.0
15656,6003,11992,1424,1.0
15657,6284,11992,1424,1.0
15658,2588,11992,867,1.0
15659,6542,11992,639,1.0
15660,9768,11992,500,1.0
15661,5390,11992,1148,1.0
15662,8404,11992,392,1.0
15663,6645,11992,722,1.0
15664,11769,11992,940,1.0
15665,5524,11992,562,1.0
15666,2493,11992,372,1.0
15667,4192,11992,908,1.0
15668,8542,11992,1112,1.0
15669,2314,11992,910,1.0
15670,5945,11992,642,1.0
15671,5623,11992,625,1.0
15672,6148,11992,338,1.0
15673,11321,11992,275,1.0
15674,2652,11992,1328,1.0
15675,2291,11992,554,1.0
15676,11837,11992,553,1.0
15677,5679,11992,627,1.0
15678,6080,11992,919,1.0
15679,6139,11992,421,1.0
15680,2686,11992,1137,1.0
15681,8583,11992,674,1.0
15682,2346,11992,410,1.0
15683,5763,11992,820,1.0
15684,1991,11992,184,1.0
15685,11343,11992,814,1.0
15686,5792,11992,121,1.0
15687,6545,11992,352,1.0
15688,2825,11992,10,1.0
15689,2742,11992,308,1.0
15690,5850,11992,919,1.0
15691,8671,11992,184,1.0
15692,8862,11992,756,1.0
15693,6183,11992,922,1.0
15694,5520,11992,400,1.0
15695,8356,11992,32,1.0
15696,6384,11992,612,1.0
15697,1580,11992,1006,1.0
15698,8745,11992,822,1.0
15699,2338,11992,886,1.0
15700,2812,11992,274,1.0
15701,5910,11992,645,1.0
15702,2418,11992,868,1.0
15703,2308,11992,626,1.0
15704,11440,11992,900,1.0
15705,2116,11992,1307,1.0
15706,9498,11992,887,1.0
15707,1994,11992,721,1.0
15708,2601,11992,1217,1.0
15709,5741,11992,996,1.0
15710,1757,11992,987,1.0
15711,1621,11992,400,1.0
15712,5937,11992,108,1.0
15713,1789,11992,1173,1.0
15714,11028,11992,1127,1.0
15715,2636,11992,331,1.0
15716,2540,11992,328,1.0
15717,8302,11992,438,1.0
15718,5697,11992,919,1.0
15719,5928,11992,996,1.0
15720,2043,11992,845,1.0
15721,6302,11992,996,1.0
15722,9622,11992,753,1.0
15723,9761,11992,1214,1.0
15724,10360,11992,402,1.0
15725,6069,11992,327,1.0
15726,6722,11992,755,1.0
15727,11363,11992,1099,1.0
15728,8570,11992,610,1.0
15729,1578,11992,545,1.0
15730,6445,11992,239,1.0
15731,1724,11992,1234,1.0
15732,8853,11992,473,1.0
15733,5717,11992,50,1.0
15734,2060,11992,731,1.0
15735,6006,11992,136,1.0
15736,2487,11992,578,1.0
15737,5637,11992,820,1.0
15738,2317,11992,136,1.0
15739,1671,11992,118,1.0
15740,8299,11992,1021,1.0
15741,8590,11992,263,1.0
15742,2100,11992,108,1.0
15743,1949,11992,174,1.0
15744,6384,11992,1288,1.0
15745,1809,11992,843,1.0
15746,5570,11992,438,1.0
15747,2797,11992,20,1.0
15748,1614,11992,652,1.0
15749,8377,11992,902,1.0
15750,2741,11992,308,1.0
15751,8848,11992,912,1.0
15752,2691,11992,899,1.0
15753,5875,11992,289,1.0
15754,11362,11992,1482,1.0
15755,9513,11992,554,1.0
15756,1716,11992,410,1.0
15757,11278,11992,1013,1.0
15758,11017,11992,975,1.0
15759,5689,11992,169,1.0
15760,9553,11992,567,1.0
15761,5974,11992,433,1.0
15762,6414,11992,370,1.0
15763,6333,11992,996,1.0
15764,6441,11992,433,1.0
15765,6447,11992,520,1.0
15766,6421,11992,822,1.0
15767,6176,11992,352,1.0
15768,6671,11992,1403,1.0
15769,1495,11992,751,1.0
15770,9728,11992,1138,1.0
15771,6520,11992,990,1.0
15772,5788,11992,409,1.0
15773,2947,11992,392,1.0
15774,2682,11992,407,1.0
15775,9887,11992,697,1.0
15776,2231,11992,912,1.0
15777,6154,11992,20,1.0
15778,6271,11992,136,1.0
15779,5713,11992,996,1.0
15780,6071,11992,199,1.0
15781,6034,11992,622,1.0
15782,2938,11992,118,1.0
15783,5877,11992,1140,1.0
15784,2768,11992,414,1.0
15785,2716,11992,179,1.0
15786,5278,11992,1024,1.0
15787,6540,11992,400,1.0
15788,2506,11992,500,1.0
15789,8871,11992,649,1.0
15790,5798,11992,1397,1.0
15791,8665,11992,911,1.0
15792,6004,11992,1112,1.0
15793,5880,11992,1112,1.0
15794,1647,11992,414,1.0
15795,2249,11992,861,1.0
15796,2295,11992,626,1.0
15797,6587,11992,411,1.0
15798,5735,11992,493,1.0
15799,5668,11992,975,1.0
15800,3228,11992,508,1.0
15801,5754,11992,992,1.0
15802,8368,11992,1186,1.0
15803,8586,11992,213,1.0
15804,2591,11992,916,1.0
15805,3037,11992,407,1.0
15806,1915,11992,1204,1.0
15807,6026,11992,562,1.0
15808,2485,11992,454,1.0
15809,9602,11992,620,1.0
15810,5728,11992,761,1.0
15811,2231,11992,20,1.0
15812,6336,11992,996,1.0
15813,6092,11992,32,1.0
15814,2668,11992,1054,1.0
15815,6189,11992,921,1.0
15816,11506,11992,583,1.0
15817,2153,11992,362,1.0
15818,9667,11992,613,1.0
15819,8412,11992,761,1.0
15820,8712,11992,1159,1.0
15821,6653,11992,496,1.0
15822,9775,11992,414,1.0
15823,9861,11992,1099,1.0
15824,3806,11992,1356,1.0
15825,6746,11992,582,1.0
15826,2140,11992,868,1.0
15827,6599,11992,382,1.0
15828,1920,11992,1281,1.0
15829,1818,11992,843,1.0
15830,1693,11992,745,1.0
15831,2224,11992,1218,1.0
15832,11508,11992,9,1.0
15833,9745,11992,601,1.0
15834,2065,11992,19,1.0
15835,6396,11992,169,1.0
15836,5585,11992,20,1.0
15837,8340,11992,943,1.0
15838,2069,11992,916,1.0
15839,9905,11992,982,1.0
15840,11138,11992,911,1.0
15841,2066,11992,629,1.0
15842,8513,11992,582,1.0
15843,6754,11992,1200,1.0
15844,9919,11992,400,1.0
15845,5878,11992,292,1.0
15846,5572,11992,1024,1.0
15847,8819,11992,1149,1.0
15848,8555,11992,1480,1.0
15849,6301,11992,868,1.0
15850,5654,11992,1310,1.0
15851,1706,11992,263,1.0
15852,11098,11992,938,1.0
15853,1573,11992,995,1.0
15854,3048,11992,438,1.0
15855,1779,11992,554,1.0
15856,1777,11992,364,1.0
15857,2480,11992,242,1.0
15858,8676,11992,1310,1.0
15859,8739,11992,131,1.0
15860,4715,11992,1480,1.0
15861,6514,11992,1020,1.0
15862,2712,11992,420,1.0
15863,6312,11992,992,1.0
15864,5756,11992,1424,1.0
15865,8546,11992,364,1.0
15866,2700,11992,530,1.0
15867,1725,11992,1181,1.0
15868,9808,11992,123,1.0
15869,2092,11992,633,1.0
15870,11379,11992,868,1.0
15871,6428,11992,921,1.0
15872,6746,11992,963,1.0
15873,10079,11992,904,1.0
15874,5929,11992,410,1.0
15875,5968,11992,1222,1.0
15876,6542,11992,637,1.0
15877,9768,11992,314,1.0
15878,2350,11992,169,1.0
15879,2017,11992,382,1.0
15880,8874,11992,1315,1.0
15881,2616,11992,922,1.0
15882,5847,11992,292,1.0
15883,2014,11992,382,1.0
15884,11091,11992,1293,1.0
15885,2103,11992,169,1.0
15886,8376,11992,518,1.0
15887,1576,11992,139,1.0
15888,9694,11992,375,1.0
15889,6125,11992,1311,1.0
15890,1851,11992,1099,1.0
15891,6166,11992,327,1.0
15892,8600,11992,649,1.0
15893,1807,11992,1328,1.0
15894,6676,11992,87,1.0
15895,2262,11992,300,1.0
15896,6353,11992,902,1.0
15897,2110,11992,912,1.0
15898,5644,11992,912,1.0
15899,1524,11992,42,1.0
15900,6439,11992,1308,1.0
15901,6668,11992,1362,1.0
15902,8333,11992,906,1.0
15903,1655,11992,652,1.0
15904,6716,11992,1031,1.0
15905,1793,11992,708,1.0
15906,6097,11992,418,1.0
15907,8762,11992,454,1.0
15908,6510,11992,10,1.0
15909,9759,11992,820,1.0
15910,1994,11992,498,1.0
15911,1771,11992,283,1.0
15912,6631,11992,651,1.0
15913,5910,11992,371,1.0
15914,6380,11992,1310,1.0
15915,6127,11992,108,1.0
15916,2133,11992,414,1.0
15917,11051,11992,217,1.0
15918,5924,11992,554,1.0
15919,5757,11992,143,1.0
15920,6122,11992,543,1.0
15921,6270,11992,352,1.0
15922,6325,11992,14,1.0
15923,6530,11992,400,1.0
15924,2376,11992,536,1.0
15925,6085,11992,941,1.0
15926,6372,11992,536,1.0
15927,5259,11992,400,1.0
15928,5672,11992,919,1.0
15929,1748,11992,710,1.0
15930,11791,11992,912,1.0
15931,2424,11992,1157,1.0
15932,1894,11992,687,1.0
15933,2845,11992,858,1.0
15934,2266,11992,992,1.0
15935,6295,11992,199,1.0
15936,5965,11992,108,1.0
15937,5673,11992,710,1.0
15938,5686,11992,625,1.0
15939,6721,11992,1268,1.0
15940,1767,11992,1133,1.0
15941,1837,11992,414,1.0
15942,1669,11992,422,1.0
15943,5619,11992,20,1.0
15944,5609,11992,629,1.0
15945,2105,11992,554,1.0
15946,2609,11992,610,1.0
15947,1577,11992,400,1.0
15948,2662,11992,577,1.0
15949,2479,11992,917,1.0
15950,2288,11992,332,1.0
15951,2496,11992,118,1.0
15952,1780,11992,842,1.0
15953,10063,11992,500,1.0
15954,5646,11992,424,1.0
15955,8305,11992,556,1.0
15956,2238,11992,557,1.0
15957,6515,11992,402,1.0
15958,1729,11992,949,1.0
15959,2516,11992,1021,1.0
15960,6000,11992,32,1.0
15961,11517,11992,9,1.0
15962,2513,11992,1109,1.0
15963,6155,11992,382,1.0
15964,6325,11992,377,1.0
15965,6053,11992,402,1.0
15966,5657,11992,625,1.0
15967,6264,11992,599,1.0
15968,6107,11992,22,1.0
15969,6630,11992,886,1.0
15970,10217,11992,911,1.0
15971,5511,11992,1364,1.0
15972,8731,11992,184,1.0
15973,1785,11992,783,1.0
15974,6136,11992,1424,1.0
15975,2538,11992,336,1.0
15976,8553,11992,1201,1.0
15977,2489,11992,725,1.0
15978,5505,11992,822,1.0
15979,2627,11992,930,1.0
15980,2083,11992,816,1.0
15981,8365,11992,143,1.0
15982,5614,11992,1427,1.0
15983,1733,11992,580,1.0
15984,6332,11992,20,1.0
15985,6485,11992,1217,1.0
15986,2250,11992,884,1.0
15987,1624,11992,400,1.0
15988,5517,11992,382,1.0
15989,6154,11992,493,1.0
15990,1871,11992,511,1.0
15991,5869,11992,378,1.0
15992,8538,11992,456,1.0
15993,2410,11992,783,1.0
15994,6169,11992,599,1.0
15995,2377,11992,236,1.0
15996,2768,11992,439,1.0
15997,8552,11992,912,1.0
15998,2690,11992,336,1.0
15999,5853,11992,656,1.0
16000,8516,11992,1118,1.0
16001,6741,11992,1462,1.0
16002,8410,11992,581,1.0
16003,6150,11992,276,1.0
16004,5872,11992,53,1.0
16005,9501,11992,651,1.0
16006,6100,11992,8,1.0
16007,6109,11992,143,1.0
16008,8375,11992,143,1.0
16009,2982,11992,331,1.0
16010,8711,11992,906,1.0
16011,6033,11992,1186,1.0
16012,8787,11992,610,1.0
16013,6207,11992,921,1.0
16014,5801,11992,351,1.0
16015,1699,11992,375,1.0
16016,2787,11992,118,1.0
16017,11505,11992,1250,1.0
16018,6309,11992,626,1.0
16019,8550,11992,121,1.0
16020,6765,11992,316,1.0
16021,6072,11992,322,1.0
16022,6200,11992,197,1.0
16023,6601,11992,710,1.0
16024,1644,11992,697,1.0
16025,6335,11992,604,1.0
16026,1608,11992,652,1.0
16027,8788,11992,883,1.0
16028,2104,11992,402,1.0
16029,5804,11992,260,1.0
16030,6336,11992,1424,1.0
16031,5730,11992,921,1.0
16032,5977,11992,366,1.0
16033,5517,11992,1467,1.0
16034,6233,11992,771,1.0
16035,1568,11992,520,1.0
16036,2524,11992,796,1.0
16037,2597,11992,424,1.0
16038,8718,11992,563,1.0
16039,6113,11992,783,1.0
16040,5789,11992,28,1.0
16041,5540,11992,382,1.0
16042,2600,11992,907,1.0
16043,9583,11992,1361,1.0
16044,2451,11992,336,1.0
16045,6480,11992,865,1.0
16046,2042,11992,906,1.0
16047,1728,11992,178,1.0
16048,8723,11992,409,1.0
16049,6470,11992,505,1.0
16050,8563,11992,532,1.0
16051,1984,11992,336,1.0
16052,6331,11992,509,1.0
16053,1594,11992,1281,1.0
16054,5819,11992,899,1.0
16055,2240,11992,217,1.0
16056,11242,11992,414,1.0
16057,2656,11992,906,1.0
16058,6236,11992,143,1.0
16059,2197,11992,861,1.0
16060,1738,11992,866,1.0
16061,2519,11992,577,1.0
16062,2565,11992,1015,1.0
16063,9784,11992,820,1.0
16064,5599,11992,637,1.0
16065,2820,11992,985,1.0
16066,11504,11992,583,1.0
16067,2383,11992,816,1.0
16068,8660,11992,1089,1.0
16069,8424,11992,549,1.0
16070,3002,11992,1348,1.0
16071,2259,11992,869,1.0
16072,1502,11992,1483,1.0
16073,8861,11992,938,1.0
16074,2778,11992,375,1.0
16075,5839,11992,723,1.0
16076,2598,11992,580,1.0
16077,8694,11992,750,1.0
16078,1627,11992,352,1.0
16079,11965,11992,814,1.0
16080,1571,11992,751,1.0
16081,8548,11992,582,1.0
16082,5714,11992,50,1.0
16083,11843,11992,560,1.0
16084,11104,11992,1354,1.0
16085,6636,11992,1348,1.0
16086,2816,11992,400,1.0
16087,6406,11992,444,1.0
16088,1534,11992,746,1.0
16089,2216,11992,400,1.0
16090,2451,11992,1100,1.0
16091,5675,11992,643,1.0
16092,8991,11992,580,1.0
16093,6593,11992,919,1.0
16094,5655,11992,20,1.0
16095,5197,11992,610,1.0
16096,6186,11992,919,1.0
16097,2123,11992,754,1.0
16098,5895,11992,919,1.0
16099,8306,11992,337,1.0
16100,2478,11992,811,1.0
16101,5855,11992,321,1.0
16102,1712,11992,118,1.0
16103,2733,11992,637,1.0
16104,1937,11992,1228,1.0
16105,2499,11992,1483,1.0
16106,5837,11992,352,1.0
16107,6268,11992,1231,1.0
16108,8703,11992,382,1.0
16109,2542,11992,582,1.0
16110,6407,11992,375,1.0
16111,11815,11992,990,1.0
16112,8574,11992,405,1.0
16113,6093,11992,352,1.0
16114,1971,11992,710,1.0
16115,8818,11992,136,1.0
16116,1651,11992,887,1.0
16117,6648,11992,466,1.0
16118,5899,11992,919,1.0
16119,5866,11992,562,1.0
16120,8815,11992,346,1.0
16121,10745,11992,207,1.0
16122,6283,11992,1424,1.0
16123,5881,11992,136,1.0
16124,5000,11992,441,1.0
16125,2208,11992,300,1.0
16126,5561,11992,771,1.0
16127,5826,11992,1175,1.0
16128,1721,11992,868,1.0
16129,6628,11992,990,1.0
16130,2678,11992,1010,1.0
16131,2589,11992,234,1.0
16132,6543,11992,820,1.0
16133,1928,11992,890,1.0
16134,11769,11992,370,1.0
16135,2233,11992,922,1.0
16136,6720,11992,580,1.0
16137,5629,11992,399,1.0
16138,2323,11992,1407,1.0
16139,5565,11992,1026,1.0
16140,9698,11992,402,1.0
16141,6060,11992,564,1.0
16142,1731,11992,34,1.0
16143,1696,11992,410,1.0
16144,2457,11992,400,1.0
16145,2291,11992,1354,1.0
16146,10296,11992,327,1.0
16147,2346,11992,424,1.0
16148,1843,11992,265,1.0
16149,2434,11992,375,1.0
16150,9550,11992,601,1.0
16151,2495,11992,217,1.0
16152,8613,11992,372,1.0
16153,11343,11992,740,1.0
16154,2059,11992,1148,1.0
16155,11332,11992,1424,1.0
16156,8390,11992,912,1.0
16157,8862,11992,1019,1.0
16158,6493,11992,771,1.0
16159,8362,11992,751,1.0
16160,2624,11992,1339,1.0
16161,2588,11992,872,1.0
16162,11252,11992,136,1.0
16163,5661,11992,1000,1.0
16164,6638,11992,1441,1.0
16165,6645,11992,457,1.0
16166,2709,11992,558,1.0
16167,1504,11992,370,1.0
16168,1905,11992,944,1.0
16169,2011,11992,985,1.0
16170,9690,11992,920,1.0
16171,6095,11992,418,1.0
16172,5903,11992,348,1.0
16173,2134,11992,769,1.0
16174,2308,11992,331,1.0
16175,11440,11992,244,1.0
16176,2359,11992,938,1.0
16177,1948,11992,20,1.0
16178,8569,11992,814,1.0
16179,2749,11992,423,1.0
16180,9498,11992,113,1.0
16181,11837,11992,457,1.0
16182,8517,11992,995,1.0
16183,1757,11992,407,1.0
16184,6139,11992,209,1.0
16185,2686,11992,1328,1.0
16186,8583,11992,354,1.0
16187,6147,11992,410,1.0
16188,5812,11992,375,1.0
16189,2115,11992,904,1.0
16190,6545,11992,327,1.0
16191,2426,11992,578,1.0
16192,6155,11992,303,1.0
16193,11262,11992,690,1.0
16194,5850,11992,509,1.0
16195,6455,11992,402,1.0
16196,2710,11992,637,1.0
16197,2370,11992,1218,1.0
16198,1527,11992,814,1.0
16199,6264,11992,771,1.0
16200,5520,11992,209,1.0
16201,6167,11992,629,1.0
16202,6563,11992,760,1.0
16203,1909,11992,562,1.0
16204,5541,11992,281,1.0
16205,11516,11992,583,1.0
16206,5649,11992,996,1.0
16207,2060,11992,20,1.0
16208,6277,11992,840,1.0
16209,2788,11992,1319,1.0
16210,2345,11992,842,1.0
16211,1711,11992,160,1.0
16212,2353,11992,410,1.0
16213,5741,11992,1424,1.0
16214,1809,11992,415,1.0
16215,2011,11992,1438,1.0
16216,8377,11992,627,1.0
16217,3722,11992,520,1.0
16218,2643,11992,393,1.0
16219,8848,11992,340,1.0
16220,8391,11992,637,1.0
16221,2690,11992,1464,1.0
16222,8699,11992,382,1.0
16223,9513,11992,512,1.0
16224,5928,11992,1424,1.0
16225,11017,11992,537,1.0
16226,6302,11992,1424,1.0
16227,5974,11992,421,1.0
16228,10360,11992,44,1.0
16229,6597,11992,922,1.0
16230,2755,11992,637,1.0
16231,6722,11992,619,1.0
16232,1943,11992,1282,1.0
16233,6604,11992,625,1.0
16234,8853,11992,472,1.0
16235,2056,11992,847,1.0
16236,6172,11992,1311,1.0
16237,2738,11992,400,1.0
16238,6009,11992,902,1.0
16239,6046,11992,352,1.0
16240,2317,11992,483,1.0
16241,8875,11992,163,1.0
16242,6520,11992,718,1.0
16243,6409,11992,371,1.0
16244,2682,11992,518,1.0
16245,1949,11992,750,1.0
16246,6532,11992,1441,1.0
16247,2207,11992,360,1.0
16248,5570,11992,345,1.0
16249,5891,11992,902,1.0
16250,2289,11992,346,1.0
16251,5958,11992,20,1.0
16252,3004,11992,1250,1.0
16253,8604,11992,938,1.0
16254,2696,11992,568,1.0
16255,10044,11992,1075,1.0
16256,5877,11992,29,1.0
16257,6179,11992,370,1.0
16258,11278,11992,1424,1.0
16259,6086,11992,150,1.0
16260,6333,11992,562,1.0
16261,6576,11992,625,1.0
16262,8871,11992,424,1.0
16263,8531,11992,169,1.0
16264,9796,11992,975,1.0
16265,2261,11992,712,1.0
16266,5788,11992,20,1.0
16267,6032,11992,1424,1.0
16268,2295,11992,331,1.0
16269,6587,11992,20,1.0
16270,2212,11992,153,1.0
16271,11372,11992,1258,1.0
16272,1856,11992,1218,1.0
16273,6292,11992,996,1.0
16274,5713,11992,1424,1.0
16275,8756,11992,570,1.0
16276,11034,11992,217,1.0
16277,6304,11992,433,1.0
16278,11350,11992,554,1.0
16279,3037,11992,589,1.0
16280,9739,11992,788,1.0
16281,9573,11992,569,1.0
16282,5836,11992,410,1.0
16283,6438,11992,433,1.0
16284,2453,11992,402,1.0
16285,5278,11992,850,1.0
16286,11782,11992,563,1.0
16287,2132,11992,1048,1.0
16288,8861,11992,811,1.0
16289,6675,11992,32,1.0
16290,2461,11992,400,1.0
16291,1802,11992,500,1.0
16292,2955,11992,1328,1.0
16293,2153,11992,355,1.0
16294,2147,11992,210,1.0
16295,8409,11992,842,1.0
16296,11063,11992,438,1.0
16297,9760,11992,20,1.0
16298,10091,11992,1328,1.0
16299,8492,11992,464,1.0
16300,6565,11992,852,1.0
16301,2027,11992,1148,1.0
16302,1537,11992,637,1.0
16303,5487,11992,629,1.0
16304,6663,11992,1096,1.0
16305,1920,11992,771,1.0
16306,2834,11992,884,1.0
16307,2809,11992,259,1.0
16308,8605,11992,938,1.0
16309,9745,11992,789,1.0
16310,6026,11992,292,1.0
16311,2065,11992,1307,1.0
16312,1947,11992,379,1.0
16313,6396,11992,32,1.0
16314,2038,11992,372,1.0
16315,9602,11992,817,1.0
16316,8340,11992,327,1.0
16317,11984,11992,994,1.0
16318,6092,11992,1424,1.0
16319,2813,11992,1141,1.0
16320,11519,11992,9,1.0
16321,3565,11992,400,1.0
16322,8840,11992,563,1.0
16323,6189,11992,433,1.0
16324,9549,11992,848,1.0
16325,6301,11992,48,1.0
16326,2309,11992,347,1.0
16327,2694,11992,894,1.0
16328,11098,11992,370,1.0
16329,8675,11992,1027,1.0
16330,5522,11992,496,1.0
16331,9757,11992,625,1.0
16332,11265,11992,818,1.0
16333,9775,11992,203,1.0
16334,8676,11992,213,1.0
16335,2998,11992,496,1.0
16336,1701,11992,518,1.0
16337,2978,11992,32,1.0
16338,6175,11992,1424,1.0
16339,8611,11992,924,1.0
16340,6079,11992,185,1.0
16341,5650,11992,924,1.0
16342,1693,11992,889,1.0
16343,8577,11992,777,1.0
16344,2224,11992,336,1.0
16345,9528,11992,400,1.0
16346,10079,11992,1034,1.0
16347,1721,11992,365,1.0
16348,1797,11992,904,1.0
16349,11138,11992,844,1.0
16350,5552,11992,438,1.0
16351,1919,11992,841,1.0
16352,5572,11992,426,1.0
16353,5635,11992,1076,1.0
16354,6650,11992,911,1.0
16355,1931,11992,1328,1.0
16356,2784,11992,424,1.0
16357,1732,11992,1321,1.0
16358,1598,11992,652,1.0
16359,8790,11992,562,1.0
16360,9899,11992,651,1.0
16361,1901,11992,121,1.0
16362,6060,11992,1424,1.0
16363,2731,11992,409,1.0
16364,8570,11992,611,1.0
16365,2633,11992,1217,1.0
16366,6415,11992,108,1.0
16367,6312,11992,343,1.0
16368,2425,11992,400,1.0
16369,6586,11992,438,1.0
16370,8827,11992,1378,1.0
16371,5813,11992,345,1.0
16372,1897,11992,1248,1.0
16373,2092,11992,1210,1.0
16374,11379,11992,48,1.0
16375,6428,11992,507,1.0
16376,8661,11992,762,1.0
16377,1524,11992,168,1.0
16378,2481,11992,407,1.0
16379,2169,11992,941,1.0
16380,2254,11992,778,1.0
16381,6651,11992,906,1.0
16382,1619,11992,887,1.0
16383,5968,11992,391,1.0
16384,1599,11992,1470,1.0
16385,8332,11992,580,1.0
16386,6729,11992,911,1.0
16387,8605,11992,816,1.0
16388,2360,11992,309,1.0
16389,5883,11992,438,1.0
16390,5578,11992,651,1.0
16391,9759,11992,822,1.0
16392,2616,11992,438,1.0
16393,6084,11992,264,1.0
16394,2614,11992,1410,1.0
16395,2314,11992,136,1.0
16396,5464,11992,843,1.0
16397,6125,11992,1310,1.0
16398,2176,11992,867,1.0
16399,1941,11992,1446,1.0
16400,5575,11992,919,1.0
16401,8754,11992,382,1.0
16402,8504,11992,1426,1.0
16403,10123,11992,218,1.0
16404,6021,11992,610,1.0
16405,6353,11992,746,1.0
16406,2110,11992,577,1.0
16407,1603,11992,652,1.0
16408,9616,11992,1492,1.0
16409,6362,11992,637,1.0
16410,6242,11992,307,1.0
16411,8333,11992,410,1.0
16412,2845,11992,676,1.0
16413,2896,11992,382,1.0
16414,8751,11992,858,1.0
16415,5707,11992,143,1.0
16416,5684,11992,20,1.0
16417,11157,11992,670,1.0
16418,1740,11992,843,1.0
16419,1669,11992,23,1.0
16420,6507,11992,32,1.0
16421,2113,11992,1460,1.0
16422,8335,11992,213,1.0
16423,5646,11992,410,1.0
16424,2133,11992,48,1.0
16425,6260,11992,1424,1.0
16426,6122,11992,375,1.0
16427,2832,11992,906,1.0
16428,6530,11992,371,1.0
16429,8726,11992,400,1.0
16430,6313,11992,996,1.0
16431,5764,11992,996,1.0
16432,6730,11992,1028,1.0
16433,5259,11992,209,1.0
16434,2545,11992,625,1.0
16435,1935,11992,1105,1.0
16436,6000,11992,307,1.0
16437,6286,11992,996,1.0
16438,5492,11992,14,1.0
16439,2266,11992,199,1.0
16440,1592,11992,143,1.0
16441,6107,11992,260,1.0
16442,2415,11992,629,1.0
16443,10217,11992,400,1.0
16444,2330,11992,1145,1.0
16445,5511,11992,1314,1.0
16446,5964,11992,172,1.0
16447,2489,11992,375,1.0
16448,6172,11992,1310,1.0
16449,1739,11992,1445,1.0
16450,1577,11992,209,1.0
16451,2662,11992,504,1.0
16452,8696,11992,382,1.0
16453,1953,11992,627,1.0
16454,8733,11992,547,1.0
16455,2250,11992,426,1.0
16456,6532,11992,805,1.0
16457,10584,11992,520,1.0
16458,10063,11992,137,1.0
16459,2238,11992,659,1.0
16460,6169,11992,400,1.0
16461,1695,11992,723,1.0
16462,6392,11992,150,1.0
16463,2232,11992,1209,1.0
16464,2026,11992,246,1.0
16465,6222,11992,1020,1.0
16466,8725,11992,768,1.0
16467,5939,11992,771,1.0
16468,6204,11992,108,1.0
16469,8326,11992,939,1.0
16470,6434,11992,345,1.0
16471,6630,11992,410,1.0
16472,1785,11992,454,1.0
16473,6556,11992,307,1.0
16474,6579,11992,564,1.0
16475,2654,11992,1376,1.0
16476,6429,11992,996,1.0
16477,8711,11992,616,1.0
16478,2627,11992,549,1.0
16479,11340,11992,816,1.0
16480,8573,11992,281,1.0
16481,2083,11992,889,1.0
16482,8365,11992,1270,1.0
16483,2313,11992,610,1.0
16484,11520,11992,9,1.0
16485,8717,11992,755,1.0
16486,11505,11992,213,1.0
16487,6032,11992,307,1.0
16488,6309,11992,331,1.0
16489,6208,11992,996,1.0
16490,6072,11992,463,1.0
16491,1624,11992,1148,1.0
16492,8679,11992,377,1.0
16493,8769,11992,260,1.0
16494,8507,11992,1343,1.0
16495,1529,11992,1143,1.0
16496,2195,11992,377,1.0
16497,1910,11992,336,1.0
16498,11350,11992,1061,1.0
16499,6110,11992,402,1.0
16500,1644,11992,186,1.0
16501,10603,11992,572,1.0
16502,5902,11992,735,1.0
16503,2187,11992,912,1.0
16504,8552,11992,558,1.0
16505,6751,11992,856,1.0
