,statement,predicted_score
14842,http://swc2019.dice-research.org/task/dataset/s-14843,0.54
14843,http://swc2019.dice-research.org/task/dataset/s-14844,0.43
14844,http://swc2019.dice-research.org/task/dataset/s-14845,0.26
14845,http://swc2019.dice-research.org/task/dataset/s-14846,0.36
14846,http://swc2019.dice-research.org/task/dataset/s-14847,0.37
14847,http://swc2019.dice-research.org/task/dataset/s-14848,0.38
14848,http://swc2019.dice-research.org/task/dataset/s-14849,0.8
14849,http://swc2019.dice-research.org/task/dataset/s-14850,0.54
14850,http://swc2019.dice-research.org/task/dataset/s-14851,0.49
14851,http://swc2019.dice-research.org/task/dataset/s-14852,0.3
14852,http://swc2019.dice-research.org/task/dataset/s-14853,0.34
14853,http://swc2019.dice-research.org/task/dataset/s-14854,0.49
14854,http://swc2019.dice-research.org/task/dataset/s-14855,0.34
14855,http://swc2019.dice-research.org/task/dataset/s-14856,0.31
14856,http://swc2019.dice-research.org/task/dataset/s-14857,0.46
14857,http://swc2019.dice-research.org/task/dataset/s-14858,0.29
14858,http://swc2019.dice-research.org/task/dataset/s-14859,0.51
14859,http://swc2019.dice-research.org/task/dataset/s-14860,0.26
14860,http://swc2019.dice-research.org/task/dataset/s-14861,0.43
14861,http://swc2019.dice-research.org/task/dataset/s-14862,0.46
14862,http://swc2019.dice-research.org/task/dataset/s-14863,0.59
14863,http://swc2019.dice-research.org/task/dataset/s-14864,0.29
14864,http://swc2019.dice-research.org/task/dataset/s-14865,0.27
14865,http://swc2019.dice-research.org/task/dataset/s-14866,0.5
14866,http://swc2019.dice-research.org/task/dataset/s-14867,0.38
14867,http://swc2019.dice-research.org/task/dataset/s-14868,0.5
14868,http://swc2019.dice-research.org/task/dataset/s-14869,0.37
14869,http://swc2019.dice-research.org/task/dataset/s-14870,0.52
14870,http://swc2019.dice-research.org/task/dataset/s-14871,0.33
14871,http://swc2019.dice-research.org/task/dataset/s-14872,0.51
14872,http://swc2019.dice-research.org/task/dataset/s-14873,0.49
14873,http://swc2019.dice-research.org/task/dataset/s-14874,0.5
14874,http://swc2019.dice-research.org/task/dataset/s-14875,0.26
14875,http://swc2019.dice-research.org/task/dataset/s-14876,0.34
14876,http://swc2019.dice-research.org/task/dataset/s-14877,0.35
14877,http://swc2019.dice-research.org/task/dataset/s-14878,0.5
14878,http://swc2019.dice-research.org/task/dataset/s-14879,0.49
14879,http://swc2019.dice-research.org/task/dataset/s-14880,0.52
14880,http://swc2019.dice-research.org/task/dataset/s-14881,0.3
14881,http://swc2019.dice-research.org/task/dataset/s-14882,0.26
14882,http://swc2019.dice-research.org/task/dataset/s-14883,0.42
14883,http://swc2019.dice-research.org/task/dataset/s-14884,0.38
14884,http://swc2019.dice-research.org/task/dataset/s-14885,0.38
14885,http://swc2019.dice-research.org/task/dataset/s-14886,0.4
14886,http://swc2019.dice-research.org/task/dataset/s-14887,0.32
14887,http://swc2019.dice-research.org/task/dataset/s-14888,0.44
14888,http://swc2019.dice-research.org/task/dataset/s-14889,0.51
14889,http://swc2019.dice-research.org/task/dataset/s-14890,0.36
14890,http://swc2019.dice-research.org/task/dataset/s-14891,0.34
14891,http://swc2019.dice-research.org/task/dataset/s-14892,0.5
14892,http://swc2019.dice-research.org/task/dataset/s-14893,0.26
14893,http://swc2019.dice-research.org/task/dataset/s-14894,0.5
14894,http://swc2019.dice-research.org/task/dataset/s-14895,0.44
14895,http://swc2019.dice-research.org/task/dataset/s-14896,0.41
14896,http://swc2019.dice-research.org/task/dataset/s-14897,0.51
14897,http://swc2019.dice-research.org/task/dataset/s-14898,0.4
14898,http://swc2019.dice-research.org/task/dataset/s-14899,0.48
14899,http://swc2019.dice-research.org/task/dataset/s-14900,0.52
14900,http://swc2019.dice-research.org/task/dataset/s-14901,0.39
14901,http://swc2019.dice-research.org/task/dataset/s-14902,0.5
14902,http://swc2019.dice-research.org/task/dataset/s-14903,0.51
14903,http://swc2019.dice-research.org/task/dataset/s-14904,0.41
14904,http://swc2019.dice-research.org/task/dataset/s-14905,0.53
14905,http://swc2019.dice-research.org/task/dataset/s-14906,0.59
14906,http://swc2019.dice-research.org/task/dataset/s-14907,0.5
14907,http://swc2019.dice-research.org/task/dataset/s-14908,0.29
14908,http://swc2019.dice-research.org/task/dataset/s-14909,0.29
14909,http://swc2019.dice-research.org/task/dataset/s-14910,0.47
14910,http://swc2019.dice-research.org/task/dataset/s-14911,0.32
14911,http://swc2019.dice-research.org/task/dataset/s-14912,0.5
14912,http://swc2019.dice-research.org/task/dataset/s-14913,0.53
14913,http://swc2019.dice-research.org/task/dataset/s-14914,0.26
14914,http://swc2019.dice-research.org/task/dataset/s-14915,0.49
14915,http://swc2019.dice-research.org/task/dataset/s-14916,0.53
14916,http://swc2019.dice-research.org/task/dataset/s-14917,0.49
14917,http://swc2019.dice-research.org/task/dataset/s-14918,0.37
14918,http://swc2019.dice-research.org/task/dataset/s-14919,0.49
14919,http://swc2019.dice-research.org/task/dataset/s-14920,0.28
14920,http://swc2019.dice-research.org/task/dataset/s-14921,0.44
14921,http://swc2019.dice-research.org/task/dataset/s-14922,0.51
14922,http://swc2019.dice-research.org/task/dataset/s-14923,0.53
14923,http://swc2019.dice-research.org/task/dataset/s-14924,0.25
14924,http://swc2019.dice-research.org/task/dataset/s-14925,0.27
14925,http://swc2019.dice-research.org/task/dataset/s-14926,0.58
14926,http://swc2019.dice-research.org/task/dataset/s-14927,0.46
14927,http://swc2019.dice-research.org/task/dataset/s-14928,0.28
14928,http://swc2019.dice-research.org/task/dataset/s-14929,0.47
14929,http://swc2019.dice-research.org/task/dataset/s-14930,0.39
14930,http://swc2019.dice-research.org/task/dataset/s-14931,0.53
14931,http://swc2019.dice-research.org/task/dataset/s-14932,0.31
14932,http://swc2019.dice-research.org/task/dataset/s-14933,0.49
14933,http://swc2019.dice-research.org/task/dataset/s-14934,0.5
14934,http://swc2019.dice-research.org/task/dataset/s-14935,0.56
14935,http://swc2019.dice-research.org/task/dataset/s-14936,0.54
14936,http://swc2019.dice-research.org/task/dataset/s-14937,0.59
14937,http://swc2019.dice-research.org/task/dataset/s-14938,0.53
14938,http://swc2019.dice-research.org/task/dataset/s-14939,0.32
14939,http://swc2019.dice-research.org/task/dataset/s-14940,0.54
14940,http://swc2019.dice-research.org/task/dataset/s-14941,0.52
14941,http://swc2019.dice-research.org/task/dataset/s-14942,0.3
14942,http://swc2019.dice-research.org/task/dataset/s-14943,0.24
14943,http://swc2019.dice-research.org/task/dataset/s-14944,0.51
14944,http://swc2019.dice-research.org/task/dataset/s-14945,0.33
14945,http://swc2019.dice-research.org/task/dataset/s-14946,0.44
14946,http://swc2019.dice-research.org/task/dataset/s-14947,0.3
14947,http://swc2019.dice-research.org/task/dataset/s-14948,0.63
14948,http://swc2019.dice-research.org/task/dataset/s-14949,0.41
14949,http://swc2019.dice-research.org/task/dataset/s-14950,0.49
14950,http://swc2019.dice-research.org/task/dataset/s-14951,0.52
14951,http://swc2019.dice-research.org/task/dataset/s-14952,0.41
14952,http://swc2019.dice-research.org/task/dataset/s-14953,0.58
14953,http://swc2019.dice-research.org/task/dataset/s-14954,0.4
14954,http://swc2019.dice-research.org/task/dataset/s-14955,0.49
14955,http://swc2019.dice-research.org/task/dataset/s-14956,0.29
14956,http://swc2019.dice-research.org/task/dataset/s-14957,0.49
14957,http://swc2019.dice-research.org/task/dataset/s-14958,0.29
14958,http://swc2019.dice-research.org/task/dataset/s-14959,0.29
14959,http://swc2019.dice-research.org/task/dataset/s-14960,0.36
14960,http://swc2019.dice-research.org/task/dataset/s-14961,0.56
14961,http://swc2019.dice-research.org/task/dataset/s-14962,0.51
14962,http://swc2019.dice-research.org/task/dataset/s-14963,0.39
14963,http://swc2019.dice-research.org/task/dataset/s-14964,0.48
14964,http://swc2019.dice-research.org/task/dataset/s-14965,0.53
14965,http://swc2019.dice-research.org/task/dataset/s-14966,0.38
14966,http://swc2019.dice-research.org/task/dataset/s-14967,0.52
14967,http://swc2019.dice-research.org/task/dataset/s-14968,0.41
14968,http://swc2019.dice-research.org/task/dataset/s-14969,0.54
14969,http://swc2019.dice-research.org/task/dataset/s-14970,0.33
14970,http://swc2019.dice-research.org/task/dataset/s-14971,0.53
14971,http://swc2019.dice-research.org/task/dataset/s-14972,0.49
14972,http://swc2019.dice-research.org/task/dataset/s-14973,0.49
14973,http://swc2019.dice-research.org/task/dataset/s-14974,0.59
14974,http://swc2019.dice-research.org/task/dataset/s-14975,0.47
14975,http://swc2019.dice-research.org/task/dataset/s-14976,0.29
14976,http://swc2019.dice-research.org/task/dataset/s-14977,0.51
14977,http://swc2019.dice-research.org/task/dataset/s-14978,0.54
14978,http://swc2019.dice-research.org/task/dataset/s-14979,0.31
14979,http://swc2019.dice-research.org/task/dataset/s-14980,0.36
14980,http://swc2019.dice-research.org/task/dataset/s-14981,0.29
14981,http://swc2019.dice-research.org/task/dataset/s-14982,0.41
14982,http://swc2019.dice-research.org/task/dataset/s-14983,0.51
14983,http://swc2019.dice-research.org/task/dataset/s-14984,0.39
14984,http://swc2019.dice-research.org/task/dataset/s-14985,0.27
14985,http://swc2019.dice-research.org/task/dataset/s-14986,0.26
14986,http://swc2019.dice-research.org/task/dataset/s-14987,0.53
14987,http://swc2019.dice-research.org/task/dataset/s-14988,0.28
14988,http://swc2019.dice-research.org/task/dataset/s-14989,0.28
14989,http://swc2019.dice-research.org/task/dataset/s-14990,0.41
14990,http://swc2019.dice-research.org/task/dataset/s-14991,0.3
14991,http://swc2019.dice-research.org/task/dataset/s-14992,0.46
14992,http://swc2019.dice-research.org/task/dataset/s-14993,0.27
14993,http://swc2019.dice-research.org/task/dataset/s-14994,0.34
14994,http://swc2019.dice-research.org/task/dataset/s-14995,0.28
14995,http://swc2019.dice-research.org/task/dataset/s-14996,0.41
14996,http://swc2019.dice-research.org/task/dataset/s-14997,0.42
14997,http://swc2019.dice-research.org/task/dataset/s-14998,0.47
14998,http://swc2019.dice-research.org/task/dataset/s-14999,0.36
14999,http://swc2019.dice-research.org/task/dataset/s-15000,0.49
15000,http://swc2019.dice-research.org/task/dataset/s-15001,0.79
15001,http://swc2019.dice-research.org/task/dataset/s-15002,0.53
15002,http://swc2019.dice-research.org/task/dataset/s-15003,0.52
15003,http://swc2019.dice-research.org/task/dataset/s-15004,0.73
15004,http://swc2019.dice-research.org/task/dataset/s-15005,0.46
15005,http://swc2019.dice-research.org/task/dataset/s-15006,0.79
15006,http://swc2019.dice-research.org/task/dataset/s-15007,0.63
15007,http://swc2019.dice-research.org/task/dataset/s-15008,0.64
15008,http://swc2019.dice-research.org/task/dataset/s-15009,0.75
15009,http://swc2019.dice-research.org/task/dataset/s-15010,0.67
15010,http://swc2019.dice-research.org/task/dataset/s-15011,0.61
15011,http://swc2019.dice-research.org/task/dataset/s-15012,0.79
15012,http://swc2019.dice-research.org/task/dataset/s-15013,0.79
15013,http://swc2019.dice-research.org/task/dataset/s-15014,0.59
15014,http://swc2019.dice-research.org/task/dataset/s-15015,0.58
15015,http://swc2019.dice-research.org/task/dataset/s-15016,0.63
15016,http://swc2019.dice-research.org/task/dataset/s-15017,0.78
15017,http://swc2019.dice-research.org/task/dataset/s-15018,0.57
15018,http://swc2019.dice-research.org/task/dataset/s-15019,0.52
15019,http://swc2019.dice-research.org/task/dataset/s-15020,0.62
15020,http://swc2019.dice-research.org/task/dataset/s-15021,0.79
15021,http://swc2019.dice-research.org/task/dataset/s-15022,0.62
15022,http://swc2019.dice-research.org/task/dataset/s-15023,0.64
15023,http://swc2019.dice-research.org/task/dataset/s-15024,0.78
15024,http://swc2019.dice-research.org/task/dataset/s-15025,0.53
15025,http://swc2019.dice-research.org/task/dataset/s-15026,0.56
15026,http://swc2019.dice-research.org/task/dataset/s-15027,0.87
15027,http://swc2019.dice-research.org/task/dataset/s-15028,0.78
15028,http://swc2019.dice-research.org/task/dataset/s-15029,0.87
15029,http://swc2019.dice-research.org/task/dataset/s-15030,0.74
15030,http://swc2019.dice-research.org/task/dataset/s-15031,0.79
15031,http://swc2019.dice-research.org/task/dataset/s-15032,0.5
15032,http://swc2019.dice-research.org/task/dataset/s-15033,0.74
15033,http://swc2019.dice-research.org/task/dataset/s-15034,0.77
15034,http://swc2019.dice-research.org/task/dataset/s-15035,0.71
15035,http://swc2019.dice-research.org/task/dataset/s-15036,0.61
15036,http://swc2019.dice-research.org/task/dataset/s-15037,0.58
15037,http://swc2019.dice-research.org/task/dataset/s-15038,0.79
15038,http://swc2019.dice-research.org/task/dataset/s-15039,0.62
15039,http://swc2019.dice-research.org/task/dataset/s-15040,0.61
15040,http://swc2019.dice-research.org/task/dataset/s-15041,0.53
15041,http://swc2019.dice-research.org/task/dataset/s-15042,0.62
15042,http://swc2019.dice-research.org/task/dataset/s-15043,0.63
15043,http://swc2019.dice-research.org/task/dataset/s-15044,0.64
15044,http://swc2019.dice-research.org/task/dataset/s-15045,0.87
15045,http://swc2019.dice-research.org/task/dataset/s-15046,0.62
15046,http://swc2019.dice-research.org/task/dataset/s-15047,0.64
15047,http://swc2019.dice-research.org/task/dataset/s-15048,0.81
15048,http://swc2019.dice-research.org/task/dataset/s-15049,0.78
15049,http://swc2019.dice-research.org/task/dataset/s-15050,0.57
15050,http://swc2019.dice-research.org/task/dataset/s-15051,0.81
15051,http://swc2019.dice-research.org/task/dataset/s-15052,0.41
15052,http://swc2019.dice-research.org/task/dataset/s-15053,0.63
15053,http://swc2019.dice-research.org/task/dataset/s-15054,0.64
15054,http://swc2019.dice-research.org/task/dataset/s-15055,0.56
15055,http://swc2019.dice-research.org/task/dataset/s-15056,0.45
15056,http://swc2019.dice-research.org/task/dataset/s-15057,0.5
15057,http://swc2019.dice-research.org/task/dataset/s-15058,0.84
15058,http://swc2019.dice-research.org/task/dataset/s-15059,0.87
15059,http://swc2019.dice-research.org/task/dataset/s-15060,0.84
15060,http://swc2019.dice-research.org/task/dataset/s-15061,0.57
15061,http://swc2019.dice-research.org/task/dataset/s-15062,0.78
15062,http://swc2019.dice-research.org/task/dataset/s-15063,0.86
15063,http://swc2019.dice-research.org/task/dataset/s-15064,0.86
15064,http://swc2019.dice-research.org/task/dataset/s-15065,0.88
15065,http://swc2019.dice-research.org/task/dataset/s-15066,0.79
15066,http://swc2019.dice-research.org/task/dataset/s-15067,0.64
15067,http://swc2019.dice-research.org/task/dataset/s-15068,0.77
15068,http://swc2019.dice-research.org/task/dataset/s-15069,0.64
15069,http://swc2019.dice-research.org/task/dataset/s-15070,0.66
15070,http://swc2019.dice-research.org/task/dataset/s-15071,0.62
15071,http://swc2019.dice-research.org/task/dataset/s-15072,0.54
15072,http://swc2019.dice-research.org/task/dataset/s-15073,0.57
15073,http://swc2019.dice-research.org/task/dataset/s-15074,0.62
15074,http://swc2019.dice-research.org/task/dataset/s-15075,0.86
15075,http://swc2019.dice-research.org/task/dataset/s-15076,0.63
15076,http://swc2019.dice-research.org/task/dataset/s-15077,0.65
15077,http://swc2019.dice-research.org/task/dataset/s-15078,0.62
15078,http://swc2019.dice-research.org/task/dataset/s-15079,0.64
15079,http://swc2019.dice-research.org/task/dataset/s-15080,0.62
15080,http://swc2019.dice-research.org/task/dataset/s-15081,0.88
15081,http://swc2019.dice-research.org/task/dataset/s-15082,0.65
15082,http://swc2019.dice-research.org/task/dataset/s-15083,0.65
15083,http://swc2019.dice-research.org/task/dataset/s-15084,0.82
15084,http://swc2019.dice-research.org/task/dataset/s-15085,0.64
15085,http://swc2019.dice-research.org/task/dataset/s-15086,0.64
15086,http://swc2019.dice-research.org/task/dataset/s-15087,0.53
15087,http://swc2019.dice-research.org/task/dataset/s-15088,0.49
15088,http://swc2019.dice-research.org/task/dataset/s-15089,0.64
15089,http://swc2019.dice-research.org/task/dataset/s-15090,0.63
15090,http://swc2019.dice-research.org/task/dataset/s-15091,0.74
15091,http://swc2019.dice-research.org/task/dataset/s-15092,0.58
15092,http://swc2019.dice-research.org/task/dataset/s-15093,0.64
15093,http://swc2019.dice-research.org/task/dataset/s-15094,0.5
15094,http://swc2019.dice-research.org/task/dataset/s-15095,0.47
15095,http://swc2019.dice-research.org/task/dataset/s-15096,0.84
15096,http://swc2019.dice-research.org/task/dataset/s-15097,0.74
15097,http://swc2019.dice-research.org/task/dataset/s-15098,0.63
15098,http://swc2019.dice-research.org/task/dataset/s-15099,0.79
